time,symbol,action,side,price,qty,agent,pnl,note
2025-09-29T02:20:00+00:00,XRPUSDT,OPEN,BUY,2.86298500,279.719244,apex_microburst,0.00,conf=0.884
2025-09-29T02:20:00+00:00,XRPUSDT,CLOSE,BUY,2.86970000,279.719244,apex_microburst,1.88,QuickTP
2025-10-01T14:05:00+00:00,XRPUSDT,OPEN,BUY,2.94269357,272.142505,apex_microburst,0.00,conf=0.830
2025-10-01T14:15:00+00:00,XRPUSDT,CLOSE,BUY,2.94740000,272.142505,apex_microburst,1.28,QuickTP
2025-10-02T14:00:00+00:00,XRPUSDT,OPEN,BUY,2.98881643,267.942853,apex_microburst,0.00,conf=0.884
2025-10-02T14:05:00+00:00,XRPUSDT,OPEN,BUY,2.99088143,267.757856,apex_microburst,0.00,conf=0.853
2025-10-02T14:05:00+00:00,XRPUSDT,CLOSE,BUY,2.97810000,267.757856,apex_microburst,-3.42,HardUSDStop
2025-10-03T16:00:00+00:00,XRPUSDT,OPEN,BUY,3.07297643,260.604667,apex_microburst,0.00,conf=0.884
2025-10-03T16:00:00+00:00,XRPUSDT,CLOSE,BUY,3.08310000,260.604667,apex_microburst,2.64,QuickTP
2025-10-05T02:45:00+00:00,ETHUSDT,OPEN,BUY,4526.82250000,0.176908,apex_microburst,0.00,conf=0.801
2025-10-05T02:55:00+00:00,ETHUSDT,CLOSE,BUY,4547.51000000,0.176908,apex_microburst,3.66,QuickTP
2025-10-06T00:55:00+00:00,ETHUSDT,OPEN,SELL,4497.80000000,0.178050,apex_supertrend_adaptive,0.00,conf=1.630
2025-10-06T00:55:00+00:00,XRPUSDT,OPEN,SELL,2.96150000,270.414317,apex_supertrend_adaptive,0.00,conf=1.630
2025-10-06T01:00:00+00:00,ETHUSDT,OPEN,SELL,4499.02000000,0.178001,apex_supertrend_adaptive,0.00,conf=1.630
2025-10-06T01:05:00+00:00,XRPUSDT,OPEN,SELL,2.96540000,270.058677,apex_supertrend_adaptive,0.00,conf=1.580
2025-10-06T01:20:00+00:00,BNBUSDT,OPEN,BUY,1175.45957143,0.681293,apex_microburst,0.00,conf=0.884
2025-10-06T01:20:00+00:00,ETHUSDT,CLOSE,SELL,4524.14000000,0.178001,apex_supertrend_adaptive,-4.47,HardUSDStop
2025-10-06T01:20:00+00:00,XRPUSDT,CLOSE,SELL,2.98330000,270.058677,apex_supertrend_adaptive,-4.83,HardUSDStop
2025-10-06T01:20:00+00:00,BNBUSDT,CLOSE,BUY,1179.30000000,0.681293,apex_microburst,2.62,QuickTP
2025-10-06T02:00:00+00:00,BNBUSDT,OPEN,BUY,1175.50000000,0.681269,apex_supertrend_adaptive,0.00,conf=1.579
2025-10-06T02:20:00+00:00,BNBUSDT,OPEN,BUY,1175.11000000,0.681495,apex_supertrend_adaptive,0.00,conf=1.630
2025-10-06T02:30:00+00:00,XRPUSDT,OPEN,SELL,2.96200000,270.368670,apex_supertrend_adaptive,0.00,conf=1.630
2025-10-06T02:35:00+00:00,COAIUSDT,OPEN,BUY,0.41853000,1913.439897,apex_supertrend_adaptive,0.00,conf=1.481
2025-10-06T02:40:00+00:00,BNBUSDT,CLOSE,BUY,1178.54000000,0.681495,apex_supertrend_adaptive,2.34,QuickTP
2025-10-06T02:40:00+00:00,XRPUSDT,CLOSE,SELL,2.97030000,270.368670,apex_supertrend_adaptive,-2.24,HardUSDStop
2025-10-06T02:40:00+00:00,COAIUSDT,CLOSE,BUY,0.41924000,1913.439897,apex_supertrend_adaptive,1.36,QuickTP
